Format Version,1.23,Take Name,sub01_karnyujtas,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2021-10-20 02.41.05.972 DU.,Capture Start Frame,10083024,Total Frames in Take,2924,Total Exported Frames,2924,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
16,0.160000,-0.060945,-0.190204,0.037929,-0.979117,0.222031,1.314084,1.146628,0.000150,0.260970,1.260146,1.160673,0.971288,0.157763,1.333501,1.100266,0.966340,0.247359,1.348604,1.178944,0.974061,-0.011686,-0.135329,-0.013695,-0.990637,0.220683,1.077126,1.094168,0.000234,0.172743,1.064738,1.056868,0.942621,0.263885,1.120341,1.135823,0.972237,0.225422,1.046298,1.089813,0.924558,0.172598,1.064868,1.056798,0.263803,1.120292,1.135752,0.225649,1.046217,1.089955,0.261032,1.260192,1.160740,0.157663,1.333553,1.100202,0.247396,1.348506,1.178942
17,0.170000,-0.060907,-0.190088,0.037980,-0.979140,0.222086,1.314066,1.146657,0.000147,0.261017,1.260125,1.160717,0.975590,0.157831,1.333485,1.100279,0.968168,0.247411,1.348587,1.178975,0.975198,-0.011403,-0.135052,-0.013768,-0.990677,0.220794,1.077093,1.094236,0.000249,0.172878,1.064675,1.056916,0.945583,0.263963,1.120340,1.135892,0.968041,0.225542,1.046264,1.089901,0.926258,0.172727,1.064814,1.056843,0.263875,1.120288,1.135816,0.225781,1.046178,1.090050,0.261078,1.260168,1.160781,0.157733,1.333534,1.100215,0.247448,1.348495,1.178975
18,0.180000,-0.060793,-0.190130,0.038013,-0.979137,0.222128,1.314031,1.146664,0.000143,0.261060,1.260094,1.160733,0.975590,0.157869,1.333440,1.100287,0.968168,0.247456,1.348559,1.178971,0.975198,-0.011098,-0.135112,-0.013930,-0.990670,0.220906,1.077066,1.094306,0.000260,0.172991,1.064607,1.056997,0.945583,0.264062,1.120353,1.135933,0.968041,0.225666,1.046237,1.089987,0.926258,0.172866,1.064752,1.056944,0.263958,1.120291,1.135842,0.225896,1.046155,1.090130,0.261124,1.260131,1.160798,0.157773,1.333494,1.100226,0.247487,1.348468,1.178967
19,0.190000,-0.060711,-0.190307,0.037926,-0.979112,0.222167,1.314005,1.146653,0.000148,0.261115,1.260077,1.160714,0.974975,0.157887,1.333395,1.100297,0.966720,0.247499,1.348542,1.178948,0.976498,-0.011066,-0.135169,-0.014022,-0.990662,0.221001,1.077036,1.094343,0.000246,0.173084,1.064566,1.057041,0.949700,0.264153,1.120333,1.135964,0.965496,0.225766,1.046207,1.090025,0.929820,0.172955,1.064710,1.056985,0.264055,1.120281,1.135881,0.225992,1.046116,1.090164,0.261183,1.260110,1.160780,0.157785,1.333449,1.100231,0.247534,1.348455,1.178948
20,0.200000,-0.060690,-0.190600,0.037954,-0.979055,0.222210,1.313965,1.146648,0.000145,0.261166,1.260037,1.160687,0.974975,0.157902,1.333355,1.100330,0.966720,0.247562,1.348503,1.178926,0.976498,-0.010944,-0.135445,-0.013930,-0.990627,0.221113,1.077004,1.094359,0.000228,0.173173,1.064531,1.057086,0.949700,0.264294,1.120306,1.135944,0.965496,0.225871,1.046173,1.090047,0.929820,0.173041,1.064656,1.057023,0.264211,1.120256,1.135872,0.226086,1.046098,1.090181,0.261234,1.260072,1.160754,0.157803,1.333410,1.100267,0.247593,1.348413,1.178922
21,0.210000,-0.060381,-0.190919,0.038207,-0.979002,0.222299,1.313944,1.146611,0.000159,0.261246,1.260012,1.160659,0.976290,0.157965,1.333324,1.100325,0.964462,0.247685,1.348494,1.178849,0.975391,-0.010739,-0.135156,-0.013606,-0.990673,0.221232,1.076963,1.094377,0.000247,0.173307,1.064501,1.057083,0.944908,0.264415,1.120261,1.135966,0.974281,0.225975,1.046128,1.090083,0.929421,0.173139,1.064609,1.056990,0.264351,1.120206,1.135907,0.226207,1.046075,1.090235,0.261307,1.260049,1.160722,0.157854,1.333371,1.100250,0.247734,1.348410,1.178862
22,0.220000,-0.060479,-0.190618,0.037984,-0.979063,0.222349,1.313879,1.146647,0.000142,0.261307,1.259959,1.160707,0.976290,0.158038,1.333248,1.100324,0.964462,0.247702,1.348432,1.178910,0.975391,-0.010731,-0.135956,-0.014215,-0.990555,0.221348,1.076915,1.094379,0.000209,0.173378,1.064399,1.057160,0.944908,0.264544,1.120260,1.135904,0.974281,0.226121,1.046086,1.090073,0.929421,0.173253,1.064502,1.057097,0.264474,1.120208,1.135841,0.226317,1.046035,1.090199,0.261387,1.259976,1.160778,0.157937,1.333312,1.100262,0.247724,1.348351,1.178901
23,0.230000,-0.060130,-0.190743,0.038264,-0.979049,0.222479,1.313865,1.146625,0.000162,0.261420,1.259939,1.160714,0.973683,0.158162,1.333223,1.100307,0.963701,0.247855,1.348432,1.178853,0.974723,-0.010721,-0.136123,-0.014554,-0.990527,0.221459,1.076881,1.094379,0.000203,0.173485,1.064334,1.057175,0.955659,0.264639,1.120252,1.135892,0.974996,0.226252,1.046056,1.090069,0.940692,0.173355,1.064434,1.057107,0.264575,1.120203,1.135834,0.226447,1.046006,1.090195,0.261490,1.259975,1.160784,0.158049,1.333279,1.100233,0.247897,1.348340,1.178857
24,0.240000,-0.060180,-0.190635,0.038182,-0.979070,0.222578,1.313836,1.146627,0.000149,0.261523,1.259914,1.160719,0.973683,0.158269,1.333191,1.100296,0.963701,0.247943,1.348402,1.178865,0.974723,-0.010503,-0.135817,-0.014372,-0.990574,0.221622,1.076856,1.094367,0.000244,0.173668,1.064306,1.057139,0.955659,0.264791,1.120234,1.135887,0.974996,0.226409,1.046027,1.090075,0.940692,0.173527,1.064419,1.057066,0.264710,1.120165,1.135813,0.226631,1.045983,1.090222,0.261589,1.259939,1.160782,0.158163,1.333242,1.100226,0.247983,1.348326,1.178872
25,0.250000,-0.060295,-0.190405,0.038133,-0.979110,0.222670,1.313836,1.146601,0.000170,0.261610,1.259912,1.160701,0.970716,0.158383,1.333199,1.100244,0.960293,0.248019,1.348396,1.178859,0.975699,-0.010493,-0.135492,-0.014362,-0.990619,0.221768,1.076839,1.094345,0.000258,0.173838,1.064291,1.057086,0.950706,0.264910,1.120217,1.135893,0.965174,0.226556,1.046011,1.090056,0.930640,0.173693,1.064402,1.057011,0.264826,1.120139,1.135813,0.226784,1.045977,1.090210,0.261694,1.259935,1.160778,0.158262,1.333266,1.100166,0.248055,1.348306,1.178860
