Format Version,1.23,Take Name,sub01_boksz,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2021-10-20 02.40.08.022 DU.,Capture Start Frame,10077229,Total Frames in Take,1559,Total Exported Frames,1559,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Rigid Body Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
778,7.780000,-0.407935,-0.216030,-0.360459,-0.810549,0.252852,1.534669,1.025231,0.000373,0.316339,1.523104,1.003818,0.918185,0.177383,1.540135,0.994712,0.911252,0.264833,1.540766,1.077161,0.931977,-0.702446,-0.372679,-0.158062,-0.585403,0.227133,1.524532,0.827951,0.000144,0.166453,1.533291,0.837130,0.982757,0.296625,1.509596,0.848368,0.964900,0.218321,1.530710,0.798355,0.981125,,,,0.166512,1.533275,0.837163,0.296492,1.509624,0.848333,0.218395,1.530697,0.798357,0.316563,1.523110,1.004057,0.177031,1.540182,0.994709,0.264961,1.540715,1.076926
779,7.790000,-0.400843,-0.205933,-0.361465,-0.816247,0.255736,1.530457,1.030126,0.000356,0.319642,1.518231,1.010392,0.918185,0.181090,1.536232,0.997702,0.911252,0.266477,1.536906,1.082285,0.931977,-0.707961,-0.371435,-0.151397,-0.581298,0.229855,1.520408,0.835777,0.000090,0.169410,1.529842,0.845796,0.982757,0.299409,1.504460,0.855192,0.964900,0.220747,1.526922,0.806343,0.981125,,,,0.169504,1.529819,0.845828,0.299317,1.504475,0.855203,0.220746,1.526929,0.806300,0.319824,1.518237,1.010602,0.180761,1.536273,0.997660,0.266624,1.536859,1.082117
780,7.800000,-0.393076,-0.195755,-0.361008,-0.822706,0.258453,1.526074,1.034867,0.000346,0.322690,1.512982,1.016840,0.924394,0.184687,1.532263,1.000559,0.917294,0.267981,1.532977,1.087203,0.938021,-0.713237,-0.370262,-0.146142,-0.576924,0.232273,1.516204,0.843685,0.000098,0.172041,1.526173,0.854448,0.972582,0.301864,1.499369,0.862196,0.984604,0.222913,1.523072,0.814411,0.977967,,,,0.172146,1.526148,0.854471,0.301817,1.499371,0.862235,0.222855,1.523094,0.814348,0.322889,1.512987,1.017067,0.184360,1.532311,1.000536,0.268109,1.532923,1.086998
781,7.810000,-0.385605,-0.186095,-0.360332,-0.828757,0.261015,1.521605,1.039435,0.000327,0.325513,1.507681,1.023036,0.924394,0.188127,1.528175,1.003364,0.917294,0.269403,1.528959,1.091904,0.938021,-0.718506,-0.369076,-0.141352,-0.572321,0.234543,1.511803,0.851729,0.000133,0.174527,1.522254,0.863214,0.972582,0.304154,1.494116,0.869352,0.984604,0.224948,1.519039,0.822620,0.977967,,,,0.174641,1.522220,0.863273,0.304155,1.494099,0.869448,0.224833,1.519091,0.822465,0.325714,1.507681,1.023243,0.187811,1.528224,1.003332,0.269519,1.528909,1.091729
782,7.820000,-0.378396,-0.175594,-0.358423,-0.835175,0.263270,1.516906,1.044149,0.000389,0.327944,1.501973,1.029414,0.940492,0.191342,1.524061,1.006307,0.899233,0.270523,1.524684,1.096727,0.956201,-0.722964,-0.367583,-0.135892,-0.568981,0.236606,1.507376,0.859672,0.000118,0.176822,1.518396,0.871816,0.976978,0.306192,1.488833,0.876495,0.985109,0.226803,1.514899,0.830705,0.968977,,,,0.176912,1.518375,0.871818,0.306206,1.488819,0.876551,0.226699,1.514933,0.830647,0.328141,1.501958,1.029546,0.190974,1.524104,1.006150,0.270694,1.524656,1.096752
783,7.830000,-0.371000,-0.167159,-0.357232,-0.840715,0.265321,1.512266,1.048733,0.000356,0.330131,1.496549,1.035488,0.940492,0.194253,1.519696,1.009350,0.899233,0.271577,1.520552,1.101361,0.956201,-0.728138,-0.365066,-0.130185,-0.565326,0.238488,1.502786,0.867435,0.000152,0.178969,1.514482,0.880231,0.976978,0.307983,1.483217,0.883452,0.985109,0.228511,1.510658,0.838621,0.968977,,,,0.179065,1.514457,0.880241,0.308044,1.483185,0.883543,0.228354,1.510715,0.838519,0.330349,1.496536,1.035664,0.193904,1.519749,1.009253,0.271709,1.520511,1.101283
784,7.840000,-0.362013,-0.158330,-0.354799,-0.847346,0.267046,1.507315,1.053658,0.000361,0.331926,1.490615,1.042055,0.934195,0.196944,1.515034,1.012634,0.913758,0.272269,1.516296,1.106285,0.949378,-0.733258,-0.362282,-0.122229,-0.562268,0.240268,1.497989,0.875036,0.000126,0.181102,1.510567,0.888608,0.960573,0.309627,1.477230,0.890116,0.975430,0.230075,1.506171,0.846385,0.968871,,,,0.181248,1.510521,0.888647,0.309549,1.477238,0.890175,0.230007,1.506207,0.846287,0.332088,1.490619,1.042262,0.196619,1.515087,1.012532,0.272432,1.516239,1.106179
785,7.850000,-0.354340,-0.148882,-0.353657,-0.852763,0.268774,1.502422,1.058478,0.000387,0.333720,1.484946,1.048506,0.934195,0.199687,1.510407,1.015816,0.913758,0.272914,1.511912,1.111112,0.949378,-0.738026,-0.358137,-0.113173,-0.560577,0.242086,1.492990,0.882673,0.000085,0.183327,1.506674,0.896924,0.960573,0.311193,1.470860,0.896942,0.975430,0.231739,1.501436,0.854154,0.968871,,,,0.183432,1.506640,0.896946,0.311125,1.470873,0.896975,0.231702,1.501457,0.854098,0.333957,1.484933,1.048721,0.199310,1.510475,1.015707,0.273055,1.511857,1.111006
786,7.860000,-0.345535,-0.139654,-0.351397,-0.858850,0.270334,1.497357,1.063187,0.000358,0.335266,1.478974,1.054897,0.918410,0.202309,1.505584,1.018895,0.904933,0.273426,1.507512,1.115769,0.957259,-0.743176,-0.353436,-0.103875,-0.558553,0.243828,1.487823,0.890276,0.000109,0.185524,1.502667,0.905220,0.961957,0.312617,1.464230,0.903709,0.969121,0.233343,1.496574,0.861900,0.977932,,,,0.185662,1.502617,0.905262,0.312504,1.464257,0.903749,0.233319,1.496597,0.861818,0.335514,1.478954,1.055109,0.201948,1.505657,1.018800,0.273540,1.507459,1.115652
787,7.870000,-0.336712,-0.130025,-0.348408,-0.865061,0.271789,1.492078,1.067958,0.000404,0.336630,1.472706,1.061377,0.918410,0.204890,1.500619,1.022040,0.904933,0.273848,1.502908,1.120455,0.957259,-0.747790,-0.348079,-0.093761,-0.557548,0.245381,1.482450,0.897955,0.000126,0.187586,1.498579,0.913530,0.961957,0.313767,1.457318,0.910637,0.969121,0.234791,1.491452,0.869697,0.977932,,,,0.187724,1.498533,0.913531,0.313693,1.457334,0.910676,0.234727,1.491481,0.869658,0.336848,1.472697,1.061614,0.204512,1.500694,1.021904,0.274007,1.502842,1.120355
788,7.880000,-0.327232,-0.120652,-0.344119,-0.871748,0.273003,1.486817,1.072564,0.000343,0.337650,1.466326,1.067695,0.932922,0.207255,1.495692,1.025074,0.914791,0.274104,1.498435,1.124921,0.955454,-0.752145,-0.342157,-0.083836,-0.556936,0.246776,1.476925,0.905703,0.000145,0.189515,1.494369,0.921824,0.954330,0.314687,1.450237,0.917740,0.966055,0.236126,1.486170,0.877546,0.978471,,,,0.189684,1.494304,0.921845,0.314563,1.450272,0.917786,0.236080,1.486199,0.877479,0.337818,1.466323,1.067904,0.206944,1.495757,1.024952,0.274246,1.498372,1.124835
789,7.890000,-0.317726,-0.110950,-0.338090,-0.878883,0.273932,1.481288,1.077383,0.000300,0.338252,1.459475,1.074223,0.932922,0.209387,1.490658,1.028364,0.914791,0.274157,1.493729,1.129562,0.955454,-0.756981,-0.335356,-0.075079,-0.555769,0.247818,1.471278,0.913370,0.000109,0.191092,1.490001,0.929943,0.954330,0.315178,1.443001,0.924857,0.966055,0.237183,1.480833,0.885311,0.978471,,,,0.191203,1.489960,0.929935,0.315125,1.443015,0.924888,0.237125,1.480860,0.885288,0.338386,1.459469,1.074379,0.209125,1.490710,1.028223,0.274285,1.493684,1.129547
790,7.900000,-0.307839,-0.100937,-0.330659,-0.886404,0.274608,1.475648,1.082195,0.000334,0.338473,1.452366,1.080781,0.939944,0.211335,1.485597,1.031654,0.917005,0.274015,1.488981,1.134151,0.959968,-0.761080,-0.328837,-0.065448,-0.555283,0.248744,1.465559,0.920998,0.000140,0.192608,1.485597,0.938034,0.958488,0.315522,1.435724,0.931935,0.974818,0.238102,1.475356,0.893024,0.973739,,,,0.192760,1.485532,0.938045,0.315440,1.435747,0.931989,0.238032,1.475398,0.892959,0.338619,1.452362,1.080972,0.211047,1.485662,1.031503,0.274157,1.488920,1.134111
791,7.910000,-0.298705,-0.091356,-0.324061,-0.892980,0.275080,1.470183,1.086992,0.000256,0.338477,1.445613,1.087234,0.939944,0.213052,1.480610,1.035025,0.917005,0.273711,1.484326,1.138719,0.959968,-0.765363,-0.320770,-0.055646,-0.555185,0.249443,1.459786,0.928470,0.000140,0.193960,1.481282,0.945864,0.958488,0.315494,1.428232,0.938984,0.974818,0.238875,1.469845,0.900562,0.973739,,,,0.194102,1.481221,0.945852,0.315401,1.428267,0.939015,0.238826,1.469871,0.900543,0.338608,1.445594,1.087357,0.212828,1.480660,1.034883,0.273805,1.484294,1.138737
792,7.920000,-0.289752,-0.081064,-0.316854,-0.899486,0.275360,1.464514,1.091861,0.000285,0.338188,1.438596,1.093799,0.959605,0.214674,1.475501,1.038445,0.927645,0.273218,1.479445,1.143339,0.965236,-0.768813,-0.312750,-0.045632,-0.555906,0.249964,1.453857,0.935727,0.000166,0.195163,1.476818,0.953408,0.961446,0.315249,1.420644,0.945915,0.974263,0.239480,1.464108,0.907857,0.986255,,,,0.195300,1.476761,0.953367,0.315156,1.420686,0.945927,0.239436,1.464123,0.907886,0.338289,1.438588,1.093925,0.214450,1.475548,1.038268,0.273342,1.479406,1.143390
793,7.930000,-0.278700,-0.071263,-0.309349,-0.906395,0.275400,1.458915,1.096670,0.000240,0.337589,1.431690,1.100448,0.959605,0.216116,1.470185,1.041760,0.927645,0.272496,1.474869,1.147803,0.965236,-0.772297,-0.304526,-0.034389,-0.556452,0.250301,1.447876,0.943144,0.000188,0.196295,1.472385,0.961190,0.961446,0.314734,1.412920,0.952916,0.974263,0.239874,1.458322,0.915325,0.986255,,,,0.196459,1.472306,0.961158,0.314683,1.412935,0.952973,0.239760,1.458385,0.915301,0.337703,1.431685,1.100612,0.215907,1.470249,1.041652,0.272590,1.474810,1.147747
794,7.940000,-0.268875,-0.060065,-0.303040,-0.912286,0.275233,1.453225,1.101673,0.000283,0.336755,1.424839,1.107337,0.957328,0.217497,1.464821,1.045203,0.932761,0.271447,1.470014,1.152480,0.962313,-0.774721,-0.296570,-0.022947,-0.557968,0.250511,1.441786,0.950483,0.000218,0.197324,1.467832,0.968808,0.938943,0.314069,1.405186,0.959957,0.965891,0.240139,1.452341,0.922685,0.969140,,,,0.197539,1.467719,0.968778,0.313958,1.405237,0.960017,0.240036,1.452403,0.922656,0.336826,1.424850,1.107492,0.217290,1.464874,1.045039,0.271583,1.469950,1.152488
795,7.950000,-0.258737,-0.050267,-0.297321,-0.917676,0.274962,1.447553,1.106430,0.000204,0.335830,1.418186,1.113881,0.957328,0.218667,1.459239,1.048541,0.932761,0.270389,1.465234,1.156867,0.962313,-0.777761,-0.287861,-0.012326,-0.558634,0.250594,1.435725,0.957980,0.000130,0.198255,1.463270,0.976552,0.938943,0.313195,1.397443,0.967177,0.965891,0.240331,1.446462,0.930211,0.969140,,,,0.198397,1.463185,0.976564,0.313107,1.397486,0.967230,0.240277,1.446505,0.930147,0.335869,1.418197,1.113983,0.218528,1.459271,1.048411,0.270489,1.465190,1.156895
796,7.960000,-0.245937,-0.040912,-0.288873,-0.924334,0.274577,1.441813,1.111220,0.000330,0.334577,1.411242,1.120611,0.942838,0.219786,1.453475,1.051900,0.921642,0.269367,1.460722,1.161148,0.954651,-0.780540,-0.279606,-0.003766,-0.559074,0.250445,1.429437,0.965476,0.000223,0.198856,1.458274,0.984186,0.940310,0.312145,1.389683,0.974520,0.954593,0.240334,1.440355,0.937721,0.980966,,,,0.199060,1.458149,0.984178,0.311993,1.389770,0.974569,0.240283,1.440394,0.937680,0.334666,1.411260,1.120821,0.219544,1.453551,1.051716,0.269520,1.460628,1.161122
797,7.970000,-0.233001,-0.032714,-0.280585,-0.930544,0.273982,1.436186,1.116024,0.000333,0.333105,1.404548,1.127264,0.942838,0.220588,1.447658,1.055408,0.921642,0.268253,1.456353,1.165400,0.954651,-0.783097,-0.271352,0.004647,-0.559558,0.249976,1.423210,0.972997,0.000132,0.199155,1.453309,0.991820,0.940310,0.310748,1.382026,0.981921,0.954593,0.240024,1.434295,0.945252,0.980966,,,,0.199304,1.453204,0.991861,0.310651,1.382077,0.981993,0.239972,1.434348,0.945138,0.333215,1.404563,1.127502,0.220333,1.447751,1.055232,0.268398,1.456245,1.165339
798,7.980000,-0.219329,-0.025508,-0.271398,-0.936796,0.273167,1.430676,1.120859,0.000270,0.331339,1.397987,1.133910,0.925261,0.221088,1.441839,1.059054,0.931561,0.267074,1.452201,1.169614,0.931511,-0.785610,-0.263344,0.012812,-0.559735,0.249297,1.417000,0.980533,0.000209,0.199253,1.448298,0.999482,0.948516,0.309137,1.374444,0.989315,0.958338,0.239500,1.428258,0.952802,0.988161,,,,0.199424,1.448184,0.999468,0.309000,1.374533,0.989350,0.239467,1.428285,0.952781,0.331444,1.398020,1.134188,0.220856,1.441956,1.058967,0.267200,1.452051,1.169423
799,7.990000,-0.208093,-0.017564,-0.263986,-0.941648,0.272216,1.425157,1.125926,0.000333,0.329495,1.391614,1.140653,0.925261,0.221474,1.436119,1.062984,0.931561,0.265680,1.447739,1.174143,0.931511,-0.785489,-0.257024,0.024441,-0.562449,0.248437,1.410751,0.987859,0.000278,0.199309,1.443384,1.006951,0.948516,0.307378,1.366933,0.996522,0.958338,0.238625,1.421936,0.960104,0.988161,,,,0.199514,1.443244,1.006895,0.307224,1.367040,0.996549,0.238574,1.421969,0.960134,0.329604,1.391628,1.140887,0.221228,1.436212,1.062787,0.265817,1.447631,1.174105
800,8.000000,-0.197435,-0.009024,-0.255826,-0.946304,0.271035,1.419788,1.130924,0.000274,0.327312,1.385329,1.147305,0.960636,0.221695,1.430671,1.066862,0.939594,0.264098,1.443364,1.178606,0.956415,-0.788554,-0.245514,0.032972,-0.562866,0.247508,1.404620,0.995059,0.000233,0.199357,1.438716,1.014083,0.935761,0.305143,1.359117,1.003813,0.941621,0.238024,1.416028,0.967280,0.974961,,,,0.199556,1.438558,1.014119,0.304960,1.359249,1.003873,0.238008,1.416054,0.967185,0.327324,1.385378,1.147454,0.221540,1.430714,1.066683,0.264242,1.443271,1.178637
801,8.010000,-0.186413,-0.000414,-0.245950,-0.951188,0.269765,1.414540,1.136058,0.000298,0.324876,1.379042,1.154098,0.956649,0.221861,1.425410,1.070913,0.929848,0.262556,1.439169,1.183164,0.959402,-0.787506,-0.237053,0.047418,-0.566914,0.246398,1.398574,1.002095,0.000269,0.199469,1.434330,1.021127,0.919648,0.302799,1.351560,1.010907,0.950060,0.236925,1.409831,0.974251,0.957132,,,,0.199719,1.434128,1.021121,0.302657,1.351664,1.011002,0.236817,1.409930,0.974162,0.324924,1.379071,1.154262,0.221682,1.425465,1.070704,0.262688,1.439085,1.183209
802,8.020000,-0.175962,0.008653,-0.236459,-0.955536,0.268324,1.409443,1.141255,0.000283,0.322232,1.372981,1.160936,0.956649,0.221915,1.420304,1.075036,0.929848,0.260824,1.435043,1.187795,0.959402,-0.788252,-0.226596,0.058810,-0.569082,0.245210,1.392687,1.008918,0.000285,0.199455,1.429983,1.027854,0.919648,0.300244,1.344108,1.017880,0.950060,0.235931,1.403972,0.981020,0.957132,,,,0.199682,1.429789,1.027835,0.300075,1.344247,1.017938,0.235873,1.404027,0.980981,0.322279,1.373018,1.161118,0.221741,1.420371,1.074850,0.260951,1.434940,1.187799
803,8.030000,-0.164670,0.017849,-0.225589,-0.960039,0.266760,1.404635,1.146388,0.000269,0.319304,1.367154,1.167769,0.912456,0.221906,1.415455,1.079098,0.926866,0.259070,1.431297,1.192295,0.933680,-0.789932,-0.215479,0.067164,-0.570144,0.243887,1.387109,1.015576,0.000267,0.199179,1.425748,1.034320,0.932470,0.297554,1.337070,1.024787,0.953134,0.234926,1.398511,0.987622,0.978991,,,,0.199379,1.425570,1.034278,0.297417,1.337190,1.024830,0.234864,1.398567,0.987622,0.319478,1.367130,1.168072,0.221680,1.415620,1.079014,0.259122,1.431156,1.192077
804,8.040000,-0.152915,0.026450,-0.214842,-0.964241,0.264911,1.400120,1.151532,0.000233,0.316074,1.361740,1.174601,0.912456,0.221563,1.410742,1.083232,0.926866,0.257096,1.427879,1.196764,0.933680,-0.788921,-0.205975,0.077568,-0.573726,0.242326,1.381612,1.021885,0.000157,0.198718,1.421631,1.040320,0.932470,0.294718,1.330314,1.031510,0.953134,0.233543,1.392892,0.993825,0.978991,,,,0.198849,1.421500,1.040375,0.294588,1.330434,1.031560,0.233543,1.392902,0.993719,0.316235,1.361700,1.174853,0.221390,1.410891,1.083197,0.257109,1.427769,1.196546
805,8.050000,-0.141552,0.034987,-0.206311,-0.967561,0.263105,1.396056,1.156484,0.000297,0.313008,1.357059,1.181219,0.909479,0.221254,1.406282,1.087197,0.932501,0.255053,1.424826,1.201037,0.918171,-0.788291,-0.196539,0.086212,-0.576660,0.240623,1.376438,1.028170,0.000162,0.198024,1.417685,1.046256,0.967457,0.291781,1.323995,1.038245,0.964243,0.232062,1.387635,1.000008,0.996368,,,,0.198116,1.417593,1.046256,0.291680,1.324096,1.038252,0.232071,1.387626,1.000001,0.313194,1.357013,1.181526,0.221061,1.406470,1.087184,0.255060,1.424683,1.200743
806,8.060000,-0.130546,0.042821,-0.197886,-0.970549,0.261251,1.392388,1.161148,0.000335,0.309911,1.352847,1.187446,0.909479,0.220798,1.402181,1.090974,0.932501,0.253043,1.422136,1.205026,0.918171,-0.788156,-0.186319,0.093907,-0.579031,0.238900,1.371667,1.033902,0.000264,0.197318,1.414102,1.051602,0.967457,0.288753,1.318075,1.044466,0.964243,0.230630,1.382826,1.005639,0.996368,,,,0.197476,1.413936,1.051593,0.288603,1.318232,1.044486,0.230623,1.382834,1.005629,0.310064,1.352838,1.187770,0.220612,1.402379,1.090970,0.253077,1.421947,1.204705
807,8.070000,-0.119407,0.048297,-0.190253,-0.973249,0.259595,1.389291,1.165524,0.000352,0.307184,1.349397,1.193213,0.895397,0.220219,1.398437,1.094653,0.920925,0.251382,1.420038,1.208706,0.904380,-0.785105,-0.178395,0.102572,-0.584178,0.236901,1.367132,1.038847,0.000101,0.196251,1.410691,1.055972,0.969804,0.285685,1.312711,1.050140,0.972829,0.228766,1.377994,1.010429,0.985482,,,,0.196330,1.410603,1.056000,0.285613,1.312787,1.050169,0.228760,1.378005,1.010372,0.307377,1.349363,1.193583,0.220002,1.398663,1.094614,0.251407,1.419846,1.208376
808,8.080000,-0.110208,0.052547,-0.183287,-0.975448,0.257999,1.386633,1.169382,0.000282,0.304655,1.346428,1.198184,0.895397,0.219472,1.395267,1.097983,0.920925,0.249869,1.418206,1.211980,0.904380,-0.781801,-0.170071,0.114308,-0.588895,0.235192,1.363156,1.043160,0.000179,0.195762,1.407992,1.059834,0.969804,0.282712,1.307748,1.055025,0.972829,0.227103,1.373729,1.014620,0.985482,,,,0.195868,1.407867,1.059898,0.282582,1.307897,1.055052,0.227128,1.373704,1.014530,0.304716,1.346476,1.198416,0.219361,1.395413,1.098015,0.249919,1.418011,1.211716
809,8.090000,-0.102910,0.057519,-0.177276,-0.977074,0.256494,1.384341,1.172860,0.000282,0.302259,1.343835,1.202654,0.942760,0.218867,1.392644,1.100943,0.951826,0.248356,1.416543,1.214982,0.912193,-0.779826,-0.162386,0.122036,-0.592123,0.233504,1.359741,1.046944,0.000209,0.195006,1.405538,1.063178,0.954813,0.279953,1.303549,1.059353,0.944692,0.225553,1.370136,1.018300,0.970861,,,,0.195109,1.405412,1.063257,0.279812,1.303718,1.059376,0.225591,1.370093,1.018199,0.302324,1.343870,1.202871,0.218778,1.392795,1.101023,0.248380,1.416357,1.214685
810,8.100000,-0.096616,0.060664,-0.172168,-0.978439,0.255256,1.382605,1.175647,0.000294,0.300324,1.341890,1.206209,0.942760,0.218242,1.390565,1.103374,0.951826,0.247202,1.415359,1.217358,0.912193,-0.777874,-0.156882,0.127220,-0.595076,0.231987,1.356905,1.050045,0.000200,0.194123,1.403372,1.065862,0.954813,0.277695,1.300223,1.062965,0.944692,0.224142,1.367121,1.021307,0.970861,,,,0.194180,1.403300,1.065947,0.277579,1.300366,1.062971,0.224201,1.367050,1.021216,0.300385,1.341930,1.206427,0.218159,1.390723,1.103469,0.247224,1.415161,1.217045
811,8.110000,-0.091748,0.061553,-0.168257,-0.979532,0.254244,1.381395,1.177939,0.000287,0.298876,1.340562,1.208980,0.950825,0.217482,1.389032,1.105503,0.949771,0.246375,1.414591,1.219335,0.906006,-0.775550,-0.152782,0.133777,-0.597732,0.230694,1.354870,1.052549,0.000185,0.193508,1.401974,1.068089,0.948690,0.275741,1.297739,1.065808,0.953423,0.222833,1.364898,1.023750,0.979673,,,,0.193632,1.401816,1.068131,0.275628,1.297883,1.065846,0.222821,1.364913,1.023671,0.298907,1.340624,1.209164,0.217427,1.389175,1.105633,0.246399,1.414386,1.219021
812,8.120000,-0.087267,0.061703,-0.165218,-0.980449,0.253472,1.380572,1.179551,0.000306,0.297789,1.339701,1.210990,0.950825,0.216843,1.387843,1.107010,0.949771,0.245785,1.414173,1.220653,0.906006,-0.773673,-0.149937,0.138039,-0.599912,0.229598,1.353349,1.054432,0.000257,0.192854,1.400879,1.069720,0.948690,0.274208,1.295946,1.067994,0.953423,0.221732,1.363221,1.025580,0.979673,,,,0.192976,1.400723,1.069776,0.274042,1.296162,1.067993,0.221777,1.363162,1.025526,0.297842,1.339748,1.211197,0.216778,1.388005,1.107146,0.245797,1.413963,1.220311
813,8.130000,-0.084432,0.060716,-0.164092,-0.980948,0.252963,1.380110,1.180556,0.000287,0.297215,1.339310,1.212177,0.944528,0.216260,1.387051,1.108019,0.946263,0.245413,1.413970,1.221471,0.905531,-0.772930,-0.147978,0.139040,-0.601123,0.228568,1.352402,1.055734,0.000191,0.191985,1.400122,1.070816,0.960659,0.272954,1.294886,1.069547,0.949831,0.220766,1.362199,1.026840,0.975222,,,,0.192072,1.400010,1.070885,0.272832,1.295045,1.069558,0.220802,1.362152,1.026760,0.297289,1.339332,1.212385,0.216190,1.387214,1.108140,0.245410,1.413783,1.221142
814,8.140000,-0.082720,0.058910,-0.163637,-0.981280,0.252680,1.379938,1.180989,0.000289,0.296993,1.339223,1.212634,0.944528,0.215759,1.386626,1.108539,0.946263,0.245287,1.413966,1.221793,0.905531,-0.771107,-0.147585,0.142414,-0.602770,0.227865,1.351926,1.056509,0.000233,0.191528,1.399868,1.071484,0.960659,0.272106,1.294329,1.070447,0.949831,0.219960,1.361583,1.027595,0.975222,,,,0.191664,1.399692,1.071564,0.271947,1.294537,1.070474,0.219983,1.361551,1.027487,0.297042,1.339270,1.212823,0.215705,1.386780,1.108679,0.245293,1.413765,1.221464
815,8.150000,-0.081289,0.056442,-0.163299,-0.981601,0.252686,1.380042,1.180911,0.000290,0.297119,1.339418,1.212506,0.948178,0.215445,1.386487,1.108604,0.946851,0.245494,1.414222,1.221624,0.904254,-0.769723,-0.148870,0.144759,-0.603664,0.227363,1.351848,1.056754,0.000257,0.191114,1.399847,1.071760,0.941867,0.271667,1.294289,1.070652,0.938028,0.219307,1.361408,1.027850,0.985177,,,,0.191254,1.399665,1.071800,0.271517,1.294486,1.070668,0.219317,1.361393,1.027793,0.297173,1.339463,1.212701,0.215386,1.386644,1.108734,0.245499,1.414020,1.221299
816,8.160000,-0.081197,0.053687,-0.163898,-0.981663,0.252940,1.380350,1.180407,0.000327,0.297605,1.339834,1.211813,0.948178,0.215307,1.386651,1.108290,0.946851,0.245909,1.414566,1.221118,0.904254,-0.768400,-0.151308,0.147341,-0.604118,0.227072,1.352121,1.056517,0.000214,0.190875,1.400113,1.071670,0.941867,0.271541,1.294646,1.070232,0.938028,0.218798,1.361604,1.027649,0.985177,,,,0.191008,1.399942,1.071727,0.271407,1.294824,1.070265,0.218800,1.361597,1.027559,0.297661,1.339892,1.212032,0.215240,1.386826,1.108430,0.245919,1.414333,1.220759
817,8.170000,-0.081906,0.051144,-0.165311,-0.981503,0.253374,1.380883,1.179629,0.000361,0.298328,1.340502,1.210794,0.933310,0.215361,1.387090,1.107703,0.938052,0.246432,1.415058,1.220389,0.884311,-0.767902,-0.153850,0.148774,-0.603758,0.226936,1.352730,1.055843,0.000288,0.190717,1.400638,1.071208,0.942719,0.271608,1.295351,1.069296,0.929026,0.218481,1.362202,1.027023,0.982204,,,,0.190856,1.400460,1.071249,0.271435,1.295576,1.069296,0.218516,1.362155,1.026983,0.298392,1.340570,1.211044,0.215277,1.387282,1.107835,0.246452,1.414797,1.220007
818,8.180000,-0.083666,0.048385,-0.166181,-0.981348,0.253915,1.381637,1.178439,0.000294,0.299146,1.341287,1.209241,0.933310,0.215468,1.387931,1.106751,0.938052,0.247129,1.415694,1.219324,0.884311,-0.768350,-0.157141,0.148748,-0.602345,0.226942,1.353684,1.054865,0.000232,0.190573,1.401370,1.070561,0.942719,0.271930,1.296459,1.067917,0.929026,0.218323,1.363224,1.026117,0.982204,,,,0.190691,1.401219,1.070569,0.271806,1.296619,1.067922,0.218330,1.363215,1.026104,0.299166,1.341356,1.209396,0.215450,1.388075,1.106947,0.247128,1.415481,1.218973
819,8.190000,-0.085513,0.046054,-0.168416,-0.980919,0.254711,1.382536,1.177115,0.000359,0.300294,1.342334,1.207592,0.919909,0.215890,1.388826,1.105630,0.934779,0.247948,1.416448,1.218125,0.888825,-0.768458,-0.161845,0.148092,-0.601122,0.227189,1.354952,1.053401,0.000225,0.190537,1.402303,1.069452,0.949753,0.272676,1.298025,1.066020,0.939299,0.218353,1.364529,1.024731,0.978371,,,,0.190658,1.402153,1.069508,0.272526,1.298216,1.066035,0.218381,1.364489,1.024660,0.300419,1.342353,1.207886,0.215766,1.389039,1.105715,0.247947,1.416216,1.217745
820,8.200000,-0.088576,0.042536,-0.172086,-0.980169,0.255605,1.383671,1.175246,0.000316,0.301741,1.343712,1.205206,0.919909,0.216216,1.389964,1.104073,0.934779,0.248858,1.417336,1.216461,0.888825,-0.769553,-0.166228,0.146119,-0.599004,0.227626,1.356545,1.051609,0.000182,0.190634,1.403490,1.068062,0.949753,0.273607,1.299909,1.063740,0.939299,0.218638,1.366236,1.023025,0.978371,,,,0.190736,1.403366,1.068124,0.273482,1.300066,1.063762,0.218660,1.366203,1.022941,0.301842,1.343723,1.205434,0.216141,1.390148,1.104220,0.248831,1.417141,1.216085
